episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
329,12.647,8,True,True,0.1922,0.8146,2.566363
330,-7.059,7,True,False,0.1913,0.8121,4.069087
331,-5.294,1,True,False,0.1903,0.8097,3.906803
332,5.235,6,False,False,0.1893,0.8102,3.809854
333,5.235,6,False,False,0.1884,0.8108,3.304625
334,4.647,8,False,False,0.1875,0.8114,3.188869
335,5.824,4,False,False,0.1865,0.8119,3.084788
336,4.941,7,False,False,0.1856,0.8125,3.440575
337,-6.471,5,True,False,0.1847,0.8101,4.18676
338,5.529,5,False,False,0.1837,0.8107,2.878642
339,5.824,4,False,False,0.1828,0.8112,3.547063
340,6.412,2,False,False,0.1819,0.8118,4.144083
341,14.118,3,True,True,0.181,0.8123,3.286327
342,6.706,1,False,False,0.1801,0.8129,2.222934
343,12.941,7,True,True,0.1792,0.8134,2.717556
344,5.824,4,False,False,0.1783,0.814,3.120262
345,6.706,1,False,False,0.1774,0.8145,3.858481
346,14.412,2,True,True,0.1765,0.815,4.497227
347,6.118,3,False,False,0.1756,0.8156,4.414083
348,4.941,7,False,False,0.1748,0.8161,3.633622
349,4.941,7,False,False,0.1739,0.8166,4.030192
350,13.529,5,True,True,0.173,0.8171,3.068718
351,5.529,5,False,False,0.1721,0.8177,3.707139
352,-6.765,6,True,False,0.1713,0.8153,3.049989
353,-6.765,6,True,False,0.1704,0.813,3.714994
354,5.529,5,False,False,0.1696,0.8136,3.134553
355,5.824,4,False,False,0.1687,0.8141,2.833682
356,5.235,6,False,False,0.1679,0.8146,2.828401
357,6.412,2,False,False,0.167,0.8151,3.698313
358,-5.588,2,True,False,0.1662,0.8128,2.236527
359,-6.176,4,True,False,0.1654,0.8106,2.965751
360,4.941,7,False,False,0.1646,0.8111,3.449438
361,5.824,4,False,False,0.1637,0.8116,3.238567
362,5.529,5,False,False,0.1629,0.8122,2.818876
363,4.647,8,False,False,0.1621,0.8127,3.546398
364,4.941,7,False,False,0.1613,0.8132,4.693207
365,5.824,4,False,False,0.1605,0.8137,4.643105
366,13.824,4,True,True,0.1597,0.8142,2.846193
367,4.941,7,False,False,0.1589,0.8147,2.490488
368,5.529,5,False,False,0.1581,0.8152,3.315965
369,5.824,4,False,False,0.1573,0.8157,3.647585
370,-5.588,2,True,False,0.1565,0.8135,2.528943
371,6.412,2,False,False,0.1557,0.814,2.435872
372,6.412,2,False,False,0.1549,0.8145,3.812643
373,6.706,1,False,False,0.1542,0.815,2.639244
374,6.118,3,False,False,0.1534,0.8155,2.638433
375,13.824,4,True,True,0.1526,0.816,3.707595
376,13.824,4,True,True,0.1519,0.8165,2.685909
377,5.529,5,False,False,0.1511,0.817,2.91036
378,-5.882,3,True,False,0.1504,0.8148,3.412107
379,5.235,6,False,False,0.1496,0.8153,3.204561
380,13.824,4,True,True,0.1489,0.8158,2.669965
381,5.529,5,False,False,0.1481,0.8163,3.046249
382,5.824,4,False,False,0.1474,0.8168,3.449754
383,-6.471,5,True,False,0.1466,0.8146,4.490294
384,4.941,7,False,False,0.1459,0.8151,3.184504
385,12.941,7,True,True,0.1452,0.8156,2.872087
386,5.235,6,False,False,0.1444,0.8161,2.784268
387,5.529,5,False,False,0.1437,0.8165,2.888567
388,5.529,5,False,False,0.143,0.817,2.738657
389,5.235,6,False,False,0.1423,0.8175,1.651296
390,6.412,2,False,False,0.1416,0.8179,4.154003
391,13.529,5,True,True,0.1409,0.8184,5.143858
392,4.941,7,False,False,0.1402,0.8189,3.985129
393,4.941,7,False,False,0.1395,0.8193,4.231486
394,6.412,2,False,False,0.1388,0.8198,2.446696
395,4.941,7,False,False,0.1381,0.8203,3.836556
396,5.824,4,False,False,0.1374,0.8207,4.327963
397,5.529,5,False,False,0.1367,0.8212,3.277137
398,6.118,3,False,False,0.136,0.8216,2.980426
399,6.412,2,False,False,0.1353,0.8221,4.288231
400,6.412,2,False,False,0.1347,0.8225,2.404101
401,-5.882,3,True,False,0.134,0.8204,2.688848
402,6.412,2,False,False,0.1333,0.8209,3.433357
403,13.824,4,True,True,0.1326,0.8213,3.240319
404,4.941,7,False,False,0.132,0.8218,2.980517
405,13.529,5,True,True,0.1313,0.8222,3.550748
406,5.235,6,False,False,0.1307,0.8227,3.722126
407,13.529,5,True,True,0.13,0.8231,3.014133
408,14.118,3,True,True,0.1294,0.8235,2.545983
409,4.647,8,False,False,0.1287,0.824,2.716332
410,5.824,4,False,False,0.1281,0.8244,3.454616
411,-5.882,3,True,False,0.1274,0.8224,3.362848
412,5.235,6,False,False,0.1268,0.8228,3.405785
413,5.235,6,False,False,0.1262,0.8232,3.913373
414,-6.765,6,True,False,0.1255,0.8213,3.020936
415,13.824,4,True,True,0.1249,0.8217,2.312222
416,6.118,3,False,False,0.1243,0.8221,3.201358
417,5.235,6,False,False,0.1237,0.8225,3.436203
418,-6.471,5,True,False,0.123,0.8206,3.763318
419,5.824,4,False,False,0.1224,0.821,3.673412
420,-5.588,2,True,False,0.1218,0.819,3.719297
421,5.529,5,False,False,0.1212,0.8195,4.251468
422,14.118,3,True,True,0.1206,0.8199,4.003329
423,13.529,5,True,True,0.12,0.8203,3.003007
424,13.824,4,True,True,0.1194,0.8208,3.236952
425,5.235,6,False,False,0.1188,0.8212,3.463449
426,5.529,5,False,False,0.1182,0.8216,3.889798
427,14.412,2,True,True,0.1176,0.822,4.191716
428,6.118,3,False,False,0.117,0.8224,3.71242
429,-6.471,5,True,False,0.1164,0.8205,4.271622
430,4.941,7,False,False,0.1159,0.8209,2.992271
431,5.529,5,False,False,0.1153,0.8213,2.537832
432,-6.471,5,True,False,0.1147,0.8194,2.909248
433,12.941,7,True,True,0.1141,0.8199,3.749524
434,-6.471,5,True,False,0.1136,0.818,2.940755
435,6.412,2,False,False,0.113,0.8184,4.322925
436,5.529,5,False,False,0.1124,0.8188,3.630038
437,6.118,3,False,False,0.1119,0.8192,3.2886
438,6.412,2,False,False,0.1113,0.8196,2.632197
439,13.529,5,True,True,0.1107,0.82,2.151947
440,5.235,6,False,False,0.1102,0.8205,4.258538
441,6.118,3,False,False,0.1096,0.8209,3.722569
442,6.118,3,False,False,0.1091,0.8213,2.642818
443,5.235,6,False,False,0.1085,0.8217,3.833642
444,14.412,2,True,True,0.108,0.8221,2.481299
445,13.529,5,True,True,0.1075,0.8225,4.093913
446,14.118,3,True,True,0.1069,0.8229,3.518756
447,6.118,3,False,False,0.1064,0.8233,3.834112
448,4.647,8,False,False,0.1059,0.8237,2.736025
449,-5.882,3,True,False,0.1053,0.8218,3.620514
450,5.529,5,False,False,0.1048,0.8222,3.031601
451,5.824,4,False,False,0.1043,0.8226,2.9803
452,13.529,5,True,True,0.1038,0.823,3.1694
453,6.118,3,False,False,0.1032,0.8234,3.749266
454,5.529,5,False,False,0.1027,0.8238,3.225225
455,6.118,3,False,False,0.1022,0.8242,4.194895
456,6.118,3,False,False,0.1017,0.8246,2.258699
457,-7.353,8,True,False,0.1012,0.8228,3.181022
458,6.412,2,False,False,0.1007,0.8231,3.739596
459,14.118,3,True,True,0.1002,0.8235,3.316123
460,5.529,5,False,False,0.0997,0.8239,4.534694
461,-5.882,3,True,False,0.0992,0.8221,3.680445
462,5.529,5,False,False,0.0987,0.8225,2.378379
463,4.941,7,False,False,0.0982,0.8229,3.211306
464,6.412,2,False,False,0.0977,0.8233,3.43032
465,6.412,2,False,False,0.0972,0.8237,2.951264
466,-5.882,3,True,False,0.0967,0.8219,2.934788
467,-6.765,6,True,False,0.0962,0.8201,2.749934
468,5.824,4,False,False,0.0958,0.8205,2.712304
469,5.235,6,False,False,0.0953,0.8209,4.155467
470,5.529,5,False,False,0.0948,0.8213,3.530716
471,6.412,2,False,False,0.0943,0.8217,2.966407
472,5.529,5,False,False,0.0939,0.822,2.270892
473,-5.882,3,True,False,0.0934,0.8203,3.901525
474,4.941,7,False,False,0.0929,0.8207,2.27189
475,13.529,5,True,True,0.0925,0.8211,1.909061
476,4.941,7,False,False,0.092,0.8214,3.450162
477,14.412,2,True,True,0.0915,0.8218,3.091649
478,5.529,5,False,False,0.0911,0.8222,4.146479
479,6.118,3,False,False,0.0906,0.8225,3.66996
480,4.941,7,False,False,0.0902,0.8229,1.936388
481,-5.588,2,True,False,0.0897,0.8212,2.476713
482,5.824,4,False,False,0.0893,0.8216,3.213907
483,6.412,2,False,False,0.0888,0.8219,2.730581
484,13.235,6,True,True,0.0884,0.8223,2.649477
485,6.412,2,False,False,0.0879,0.8227,3.209537
486,14.118,3,True,True,0.0875,0.823,2.979787
487,13.529,5,True,True,0.0871,0.8234,3.752554
488,5.824,4,False,False,0.0866,0.8238,2.932857
489,6.412,2,False,False,0.0862,0.8241,1.883348
490,5.529,5,False,False,0.0858,0.8245,3.00992
491,5.529,5,False,False,0.0853,0.8248,2.492007
492,14.412,2,True,True,0.0849,0.8252,3.436628
493,6.412,2,False,False,0.0845,0.8256,3.04731
494,14.118,3,True,True,0.0841,0.8259,2.923236
495,6.118,3,False,False,0.0836,0.8263,2.661392
496,5.529,5,False,False,0.0832,0.8266,2.875327
497,5.824,4,False,False,0.0828,0.827,3.62067
498,6.118,3,False,False,0.0824,0.8273,2.792145
499,-6.471,5,True,False,0.082,0.8257,4.14694
500,5.235,6,False,False,0.0816,0.826,3.980752
501,-6.765,6,True,False,0.0812,0.8244,3.9675
502,5.529,5,False,False,0.0808,0.8247,3.82713
503,6.412,2,False,False,0.0804,0.825,2.407251
504,5.824,4,False,False,0.08,0.8254,2.137847
505,-6.471,5,True,False,0.0796,0.8238,2.622054
506,4.941,7,False,False,0.0792,0.8241,3.599274
507,-6.765,6,True,False,0.0788,0.8225,2.848056
508,5.529,5,False,False,0.0784,0.8228,2.410101
509,13.529,5,True,True,0.078,0.8232,3.02144
510,4.647,8,False,False,0.0776,0.8235,2.329998
511,4.647,8,False,False,0.0772,0.8239,3.276755
512,6.118,3,False,False,0.0768,0.8242,3.979537
513,14.412,2,True,True,0.0764,0.8246,2.924351
514,6.118,3,False,False,0.076,0.8249,2.858831
515,5.824,4,False,False,0.0757,0.8252,3.061758
516,6.412,2,False,False,0.0753,0.8256,2.985023
517,5.235,6,False,False,0.0749,0.8259,2.779105
