episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
515,5.529,5,False,False,0.0757,0.8175,2.925453
516,6.412,2,False,False,0.0753,0.8178,2.95413
517,6.118,3,False,False,0.0749,0.8182,3.363702
518,5.824,4,False,False,0.0745,0.8185,3.892432
519,5.235,6,False,False,0.0742,0.8189,4.352475
520,6.118,3,False,False,0.0738,0.8192,2.760387
521,14.412,2,True,True,0.0734,0.8196,3.647676
522,-5.588,2,True,False,0.0731,0.818,3.059201
523,13.529,5,True,True,0.0727,0.8184,4.473456
524,6.118,3,False,False,0.0723,0.8187,3.328307
525,12.941,7,True,True,0.072,0.819,2.799871
526,4.647,8,False,False,0.0716,0.8194,3.086044
527,5.824,4,False,False,0.0712,0.8197,1.687213
528,6.412,2,False,False,0.0709,0.8201,4.113731
529,5.824,4,False,False,0.0705,0.8204,2.009595
530,5.529,5,False,False,0.0702,0.8208,2.982196
531,-5.882,3,True,False,0.0698,0.8192,2.907506
532,14.412,2,True,True,0.0695,0.8195,3.072423
533,5.824,4,False,False,0.0691,0.8199,3.689034
534,-6.471,5,True,False,0.0688,0.8184,3.661692
535,5.824,4,False,False,0.0684,0.8187,3.104209
536,4.941,7,False,False,0.0681,0.819,3.585155
537,6.118,3,False,False,0.0678,0.8194,4.378315
538,6.412,2,False,False,0.0674,0.8197,3.02633
539,6.412,2,False,False,0.0671,0.82,2.557957
540,5.529,5,False,False,0.0668,0.8204,4.167806
541,6.118,3,False,False,0.0664,0.8207,2.913866
542,-6.765,6,True,False,0.0661,0.8192,2.551764
543,13.529,5,True,True,0.0658,0.8195,3.484478
544,6.118,3,False,False,0.0654,0.8199,3.578143
545,6.412,2,False,False,0.0651,0.8202,3.601515
546,4.941,7,False,False,0.0648,0.8205,2.668006
547,-6.471,5,True,False,0.0645,0.819,3.714715
548,4.647,8,False,False,0.0641,0.8193,2.797158
549,6.412,2,False,False,0.0638,0.8197,2.353077
550,-6.176,4,True,False,0.0635,0.8182,3.814056
551,-6.765,6,True,False,0.0632,0.8167,2.809762
552,5.824,4,False,False,0.0629,0.817,3.674782
553,5.529,5,False,False,0.0625,0.8174,3.312952
554,5.824,4,False,False,0.0622,0.8177,3.010553
555,14.118,3,True,True,0.0619,0.818,4.202582
556,5.529,5,False,False,0.0616,0.8183,2.998588
557,5.235,6,False,False,0.0613,0.8187,2.677604
558,5.529,5,False,False,0.061,0.819,2.48672
559,6.412,2,False,False,0.0607,0.8193,3.866659
560,6.118,3,False,False,0.0604,0.8196,4.325283
561,6.412,2,False,False,0.0601,0.82,2.790636
562,-6.176,4,True,False,0.0598,0.8185,3.239993
563,6.412,2,False,False,0.0595,0.8188,3.448139
564,6.118,3,False,False,0.0592,0.8191,3.783097
565,13.529,5,True,True,0.0589,0.8195,3.944127
566,6.118,3,False,False,0.0586,0.8198,4.38486
567,5.824,4,False,False,0.0583,0.8201,2.498913
568,14.412,2,True,True,0.058,0.8204,3.339009
569,-6.471,5,True,False,0.0577,0.819,3.30275
570,6.118,3,False,False,0.0574,0.8193,3.453032
571,6.412,2,False,False,0.0571,0.8196,2.90377
572,6.412,2,False,False,0.0569,0.8199,3.678627
573,6.118,3,False,False,0.0566,0.8202,3.684158
574,-6.471,5,True,False,0.0563,0.8188,4.248154
575,6.118,3,False,False,0.056,0.8191,3.622202
576,5.235,6,False,False,0.0557,0.8194,3.862749
577,6.412,2,False,False,0.0555,0.8198,2.931657
578,6.412,2,False,False,0.0552,0.8201,4.896524
579,6.118,3,False,False,0.0549,0.8204,2.530406
580,13.235,6,True,True,0.0546,0.8207,2.498944
581,5.529,5,False,False,0.0544,0.821,4.061285
582,-6.471,5,True,False,0.0541,0.8196,3.184857
583,13.529,5,True,True,0.0538,0.8199,3.092202
584,5.529,5,False,False,0.0535,0.8202,2.211075
585,4.941,7,False,False,0.0533,0.8205,2.153046
586,5.235,6,False,False,0.053,0.8208,2.558017
587,13.235,6,True,True,0.0527,0.8211,2.137997
588,6.118,3,False,False,0.0525,0.8214,3.1993
589,12.941,7,True,True,0.0522,0.8217,2.79044
590,13.824,4,True,True,0.052,0.822,3.691084
591,-6.471,5,True,False,0.0517,0.8206,2.216873
592,6.118,3,False,False,0.0514,0.8209,2.856564
593,14.412,2,True,True,0.0512,0.8212,3.887347
594,6.412,2,False,False,0.0509,0.8215,3.348368
595,6.412,2,False,False,0.0507,0.8218,3.801712
596,6.412,2,False,False,0.0504,0.8221,3.272172
597,12.941,7,True,True,0.0502,0.8224,3.03697
598,12.941,7,True,True,0.0499,0.8227,3.009288
599,13.529,5,True,True,0.0497,0.823,3.458452
600,6.118,3,False,False,0.0494,0.8233,3.913837
