episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
57,5.824,4,False,False,0.7515,0.9123,4.725803
58,5.235,6,False,False,0.7477,0.9138,4.426916
59,5.235,6,False,False,0.744,0.9153,3.773704
60,13.824,4,True,True,0.7403,0.9167,3.846206
61,12.941,7,True,True,0.7366,0.918,3.837129
62,4.941,7,False,False,0.7329,0.9194,3.870625
63,5.235,6,False,False,0.7292,0.9206,3.404946
64,5.824,4,False,False,0.7256,0.9219,3.889279
65,4.647,8,False,False,0.7219,0.9231,4.014836
66,12.647,8,True,True,0.7183,0.9242,3.772321
67,13.235,6,True,True,0.7147,0.9254,3.745118
68,4.059,10,False,False,0.7112,0.9265,4.007716
69,5.529,5,False,False,0.7076,0.9275,3.125867
70,4.941,7,False,False,0.7041,0.9286,3.422746
71,14.118,3,True,True,0.7005,0.9296,3.101592
72,4.647,8,False,False,0.697,0.9306,3.547503
73,4.941,7,False,False,0.6936,0.9315,3.136521
74,5.529,5,False,False,0.6901,0.9324,4.093536
75,13.529,5,True,True,0.6866,0.9333,3.615201
76,4.647,8,False,False,0.6832,0.9342,4.521895
77,4.647,8,False,False,0.6798,0.9351,4.565857
78,4.941,7,False,False,0.6764,0.9359,3.501702
79,12.647,8,True,True,0.673,0.9367,3.591504
80,12.353,9,True,True,0.6696,0.9375,3.854591
81,6.706,1,False,False,0.6663,0.9383,3.791639
82,4.353,9,False,False,0.663,0.939,3.31789
83,4.647,8,False,False,0.6597,0.9398,3.453179
84,6.118,3,False,False,0.6564,0.9405,2.712746
85,5.529,5,False,False,0.6531,0.9412,2.989714
86,5.824,4,False,False,0.6498,0.9419,3.385508
87,13.529,5,True,True,0.6466,0.9425,3.37096
88,4.941,7,False,False,0.6433,0.9432,3.689437
89,11.765,11,True,True,0.6401,0.9438,3.030604
90,6.706,1,False,False,0.6369,0.9444,3.85677
91,12.647,8,True,True,0.6337,0.9451,3.453754
92,4.647,8,False,False,0.6306,0.9457,2.404379
93,5.235,6,False,False,0.6274,0.9462,2.392732
94,13.235,6,True,True,0.6243,0.9468,3.302706
95,5.529,5,False,False,0.6211,0.9474,2.728074
96,4.941,7,False,False,0.618,0.9479,2.909513
97,4.941,7,False,False,0.6149,0.9485,2.842028
98,5.824,4,False,False,0.6119,0.949,2.645742
99,5.529,5,False,False,0.6088,0.9495,2.310709
100,6.412,2,False,False,0.6058,0.95,2.267578
101,4.353,9,False,False,0.6027,0.9505,2.53763
102,5.529,5,False,False,0.5997,0.951,2.289416
103,13.824,4,True,True,0.5967,0.9515,2.784006
104,4.059,10,False,False,0.5937,0.9519,3.092171
105,5.824,4,False,False,0.5908,0.9524,2.460277
106,13.235,6,True,True,0.5878,0.9528,2.229427
107,4.941,7,False,False,0.5849,0.9533,3.271978
108,14.118,3,True,True,0.582,0.9537,2.388948
109,4.647,8,False,False,0.579,0.9541,2.75958
110,6.118,3,False,False,0.5762,0.9545,2.959538
111,5.529,5,False,False,0.5733,0.955,3.151093
112,4.647,8,False,False,0.5704,0.9554,2.672167
113,5.235,6,False,False,0.5676,0.9558,2.654031
114,5.235,6,False,False,0.5647,0.9561,2.85358
115,12.647,8,True,True,0.5619,0.9565,3.155256
116,12.353,9,True,True,0.5591,0.9569,3.175632
117,4.647,8,False,False,0.5563,0.9573,3.29241
118,12.647,8,True,True,0.5535,0.9576,3.127208
119,5.529,5,False,False,0.5507,0.958,2.960186
120,4.941,7,False,False,0.548,0.9583,2.68548
121,5.235,6,False,False,0.5452,0.9587,2.419717
122,4.353,9,False,False,0.5425,0.959,2.274705
123,5.529,5,False,False,0.5398,0.9593,3.402369
124,6.118,3,False,False,0.5371,0.9597,2.03693
125,4.941,7,False,False,0.5344,0.96,3.406337
126,-5.882,3,True,False,0.5318,0.9524,3.744264
127,5.824,4,False,False,0.5291,0.9528,2.717507
128,5.824,4,False,False,0.5264,0.9531,2.778606
129,4.941,7,False,False,0.5238,0.9535,2.529445
130,4.353,9,False,False,0.5212,0.9538,2.692331
131,13.529,5,True,True,0.5186,0.9542,2.579
132,4.941,7,False,False,0.516,0.9545,2.780777
133,12.941,7,True,True,0.5134,0.9549,2.297873
134,4.941,7,False,False,0.5108,0.9552,3.223178
135,-6.471,5,True,False,0.5083,0.9481,3.346508
136,12.059,10,True,True,0.5058,0.9485,3.173018
137,5.824,4,False,False,0.5032,0.9489,2.784801
138,4.353,9,False,False,0.5007,0.9493,2.350789
139,5.824,4,False,False,0.4982,0.9496,2.083904
140,13.235,6,True,True,0.4957,0.95,2.816206
141,4.059,10,False,False,0.4932,0.9504,3.094025
142,4.647,8,False,False,0.4908,0.9507,2.40384
143,4.059,10,False,False,0.4883,0.951,2.262598
144,13.824,4,True,True,0.4859,0.9514,3.014565
145,6.118,3,False,False,0.4834,0.9517,2.8407
146,12.941,7,True,True,0.481,0.9521,2.67928
147,6.118,3,False,False,0.4786,0.9524,2.264941
148,4.353,9,False,False,0.4762,0.9527,2.707774
149,5.824,4,False,False,0.4738,0.953,3.083637
150,12.941,7,True,True,0.4715,0.9533,2.958735
151,12.647,8,True,True,0.4691,0.9536,2.658126
152,4.059,10,False,False,0.4668,0.9539,1.340679
153,13.824,4,True,True,0.4644,0.9542,3.870378
154,13.529,5,True,True,0.4621,0.9545,2.543226
155,13.235,6,True,True,0.4598,0.9548,2.594358
156,5.529,5,False,False,0.4575,0.9551,2.124544
157,13.529,5,True,True,0.4552,0.9554,2.925169
158,5.529,5,False,False,0.4529,0.9557,2.47392
159,5.235,6,False,False,0.4507,0.956,3.465177
160,13.529,5,True,True,0.4484,0.9563,2.696743
161,12.647,8,True,True,0.4462,0.9565,2.933545
162,13.529,5,True,True,0.444,0.9568,2.925918
163,12.647,8,True,True,0.4417,0.9571,2.731623
164,4.647,8,False,False,0.4395,0.9573,2.899836
165,6.118,3,False,False,0.4373,0.9576,3.545331
166,4.647,8,False,False,0.4351,0.9578,2.940772
167,4.941,7,False,False,0.433,0.9581,2.869154
168,5.824,4,False,False,0.4308,0.9583,2.543777
169,5.529,5,False,False,0.4286,0.9586,2.00979
170,4.647,8,False,False,0.4265,0.9588,3.260492
171,5.529,5,False,False,0.4244,0.9591,2.740622
172,4.941,7,False,False,0.4223,0.9593,3.645311
173,4.353,9,False,False,0.4201,0.9595,2.497598
174,4.353,9,False,False,0.418,0.9598,3.396922
175,3.765,11,False,False,0.4159,0.96,2.820518
176,4.941,7,False,False,0.4139,0.9602,2.613427
177,13.529,5,True,True,0.4118,0.9605,2.781455
178,-6.471,5,True,False,0.4097,0.9551,2.289236
179,5.235,6,False,False,0.4077,0.9553,2.939136
180,4.647,8,False,False,0.4057,0.9556,2.499681
181,5.235,6,False,False,0.4036,0.9558,3.587579
182,5.529,5,False,False,0.4016,0.956,2.475134
183,12.647,8,True,True,0.3996,0.9563,4.080635
184,4.941,7,False,False,0.3976,0.9565,3.114064
185,12.059,10,True,True,0.3956,0.9568,3.036385
186,5.529,5,False,False,0.3936,0.957,2.499078
187,-7.059,7,True,False,0.3917,0.9519,3.82005
188,-5.588,2,True,False,0.3897,0.9468,2.807118
189,12.941,7,True,True,0.3878,0.9471,3.719354
190,6.412,2,False,False,0.3858,0.9474,2.183012
191,5.824,4,False,False,0.3839,0.9476,2.883308
192,6.118,3,False,False,0.382,0.9479,2.979022
193,4.647,8,False,False,0.3801,0.9482,3.352673
194,5.529,5,False,False,0.3782,0.9485,2.735523
195,5.824,4,False,False,0.3763,0.9487,3.191732
196,5.235,6,False,False,0.3744,0.949,3.168328
197,4.353,9,False,False,0.3725,0.9492,3.23155
198,5.529,5,False,False,0.3707,0.9495,3.481148
199,14.118,3,True,True,0.3688,0.9497,2.717957
200,3.765,11,False,False,0.367,0.95,2.706665
201,4.647,8,False,False,0.3651,0.9502,2.795926
202,4.647,8,False,False,0.3633,0.9505,2.614479
203,5.235,6,False,False,0.3615,0.9507,2.129337
204,12.941,7,True,True,0.3597,0.951,2.678034
205,12.353,9,True,True,0.3579,0.9512,2.66698
206,13.529,5,True,True,0.3561,0.9515,2.737466
207,13.529,5,True,True,0.3543,0.9517,2.816566
208,5.235,6,False,False,0.3525,0.9519,2.993113
209,6.412,2,False,False,0.3508,0.9522,2.546209
210,13.235,6,True,True,0.349,0.9524,2.756952
211,12.941,7,True,True,0.3473,0.9526,2.759789
212,13.235,6,True,True,0.3455,0.9528,2.813005
213,5.529,5,False,False,0.3438,0.9531,2.901628
214,5.235,6,False,False,0.3421,0.9533,2.789799
215,-5.882,3,True,False,0.3404,0.9488,2.351775
216,13.235,6,True,True,0.3387,0.9491,2.849838
217,13.529,5,True,True,0.337,0.9493,2.517434
218,5.235,6,False,False,0.3353,0.9495,1.994619
219,13.529,5,True,True,0.3336,0.9498,2.610195
220,-6.176,4,True,False,0.332,0.9455,2.45949
221,4.647,8,False,False,0.3303,0.9457,2.183735
222,5.235,6,False,False,0.3286,0.9459,2.177502
223,4.059,10,False,False,0.327,0.9462,2.283697
224,6.118,3,False,False,0.3254,0.9464,3.532187
225,5.529,5,False,False,0.3237,0.9467,3.289147
226,12.941,7,True,True,0.3221,0.9469,3.139979
227,13.235,6,True,True,0.3205,0.9471,2.486196
228,12.353,9,True,True,0.3189,0.9474,1.806818
229,4.647,8,False,False,0.3173,0.9476,2.546327
230,4.353,9,False,False,0.3157,0.9478,2.426599
231,5.824,4,False,False,0.3141,0.9481,2.592183
232,4.353,9,False,False,0.3126,0.9483,2.414504
233,12.647,8,True,True,0.311,0.9485,2.545175
234,12.647,8,True,True,0.3095,0.9487,3.139567
235,12.647,8,True,True,0.3079,0.9489,2.915656
236,5.824,4,False,False,0.3064,0.9492,2.756674
237,12.647,8,True,True,0.3048,0.9494,2.755137
238,4.353,9,False,False,0.3033,0.9496,2.166853
239,-5.882,3,True,False,0.3018,0.9456,2.850907
240,4.941,7,False,False,0.3003,0.9458,1.884842
241,4.941,7,False,False,0.2988,0.9461,2.244836
242,12.353,9,True,True,0.2973,0.9463,2.515508
243,12.941,7,True,True,0.2958,0.9465,3.149259
244,5.824,4,False,False,0.2943,0.9467,2.521956
245,5.529,5,False,False,0.2929,0.9469,2.312476
246,5.235,6,False,False,0.2914,0.9472,2.416205
247,5.235,6,False,False,0.2899,0.9474,3.033561
248,13.235,6,True,True,0.2885,0.9476,2.021306
249,4.059,10,False,False,0.287,0.9478,2.55211
250,4.647,8,False,False,0.2856,0.948,2.877502
251,6.412,2,False,False,0.2842,0.9482,2.841212
252,4.647,8,False,False,0.2828,0.9484,2.094199
253,6.412,2,False,False,0.2813,0.9486,2.824577
254,12.353,9,True,True,0.2799,0.9488,2.537404
255,13.235,6,True,True,0.2785,0.949,2.255368
256,11.765,11,True,True,0.2771,0.9492,2.410179
257,13.235,6,True,True,0.2758,0.9494,2.535839
258,13.235,6,True,True,0.2744,0.9496,2.300044
259,4.647,8,False,False,0.273,0.9498,2.559942
260,5.824,4,False,False,0.2716,0.95,2.181201
261,5.529,5,False,False,0.2703,0.9502,2.502604
262,13.529,5,True,True,0.2689,0.9504,2.599865
263,5.235,6,False,False,0.2676,0.9506,2.369653
264,5.235,6,False,False,0.2663,0.9508,2.519315
265,13.529,5,True,True,0.2649,0.9509,2.944932
266,12.353,9,True,True,0.2636,0.9511,2.962848
267,5.235,6,False,False,0.2623,0.9513,2.596423
268,5.235,6,False,False,0.261,0.9515,1.873849
269,12.059,10,True,True,0.2597,0.9517,2.108228
270,4.647,8,False,False,0.2584,0.9519,2.538456
271,5.529,5,False,False,0.2571,0.952,2.672925
272,12.647,8,True,True,0.2558,0.9522,2.62318
273,4.353,9,False,False,0.2545,0.9524,2.921572
274,4.941,7,False,False,0.2532,0.9526,2.361362
275,13.529,5,True,True,0.252,0.9527,3.289619
276,6.118,3,False,False,0.2507,0.9529,2.313649
277,5.529,5,False,False,0.2495,0.9531,2.037733
278,12.059,10,True,True,0.2482,0.9532,2.834461
279,4.353,9,False,False,0.247,0.9534,2.050519
280,4.647,8,False,False,0.2457,0.9536,2.972479
281,5.529,5,False,False,0.2445,0.9537,2.203244
282,12.353,9,True,True,0.2433,0.9539,2.391856
283,5.235,6,False,False,0.2421,0.9541,2.883246
284,4.353,9,False,False,0.2409,0.9542,1.955042
285,13.529,5,True,True,0.2397,0.9544,2.748213
286,12.059,10,True,True,0.2385,0.9545,2.223869
287,5.529,5,False,False,0.2373,0.9547,3.790739
288,6.412,2,False,False,0.2361,0.9549,3.510575
289,5.529,5,False,False,0.2349,0.955,2.481447
290,4.941,7,False,False,0.2337,0.9552,1.709398
291,12.647,8,True,True,0.2326,0.9553,2.231403
292,5.529,5,False,False,0.2314,0.9555,3.214582
293,-6.471,5,True,False,0.2302,0.9522,2.696158
294,5.529,5,False,False,0.2291,0.9524,4.0071
295,5.235,6,False,False,0.2279,0.9525,2.541508
296,4.647,8,False,False,0.2268,0.9527,2.367914
297,4.647,8,False,False,0.2257,0.9529,2.331929
298,12.647,8,True,True,0.2245,0.953,3.601505
299,5.529,5,False,False,0.2234,0.9532,2.188583
300,4.941,7,False,False,0.2223,0.9533,3.263242
301,5.529,5,False,False,0.2212,0.9535,2.151829
302,13.235,6,True,True,0.2201,0.9536,1.840275
303,4.059,10,False,False,0.219,0.9538,3.288882
304,13.235,6,True,True,0.2179,0.9539,3.247213
305,4.941,7,False,False,0.2168,0.9541,2.598216
306,4.647,8,False,False,0.2157,0.9542,2.044023
307,4.353,9,False,False,0.2146,0.9544,2.154987
308,12.647,8,True,True,0.2136,0.9545,2.503318
309,4.647,8,False,False,0.2125,0.9547,2.595887
310,13.235,6,True,True,0.2114,0.9548,2.643368
311,4.941,7,False,False,0.2104,0.955,2.431266
312,-6.471,5,True,False,0.2093,0.9519,3.507196
313,13.529,5,True,True,0.2083,0.9521,2.009843
314,12.647,8,True,True,0.2072,0.9522,2.58056
315,13.529,5,True,True,0.2062,0.9524,2.710083
316,4.647,8,False,False,0.2052,0.9525,2.437425
317,11.765,11,True,True,0.2041,0.9527,3.22415
318,5.529,5,False,False,0.2031,0.9528,2.042126
319,4.647,8,False,False,0.2021,0.953,3.513018
320,4.647,8,False,False,0.2011,0.9531,2.724446
321,4.059,10,False,False,0.2001,0.9533,2.832811
322,5.235,6,False,False,0.1991,0.9534,2.247322
323,4.647,8,False,False,0.1981,0.9536,2.014795
324,12.353,9,True,True,0.1971,0.9537,2.13983
325,13.235,6,True,True,0.1961,0.9538,1.804778
326,4.941,7,False,False,0.1951,0.954,2.889252
327,3.765,11,False,False,0.1942,0.9541,2.084036
328,4.059,10,False,False,0.1932,0.9543,2.63775
329,4.941,7,False,False,0.1922,0.9544,2.647532
330,12.941,7,True,True,0.1913,0.9545,3.067749
331,13.235,6,True,True,0.1903,0.9547,2.823852
332,4.353,9,False,False,0.1893,0.9548,2.303465
333,4.059,10,False,False,0.1884,0.955,2.334739
334,4.353,9,False,False,0.1875,0.9551,2.328452
335,11.765,11,True,True,0.1865,0.9552,2.847416
336,4.353,9,False,False,0.1856,0.9554,3.188369
337,5.235,6,False,False,0.1847,0.9555,3.053969
338,12.647,8,True,True,0.1837,0.9556,2.334108
339,5.235,6,False,False,0.1828,0.9558,1.933085
340,5.529,5,False,False,0.1819,0.9559,2.641706
341,12.647,8,True,True,0.181,0.956,1.964383
342,5.235,6,False,False,0.1801,0.9561,1.992357
343,13.235,6,True,True,0.1792,0.9563,3.058415
344,3.765,11,False,False,0.1783,0.9564,2.477531
345,12.353,9,True,True,0.1774,0.9565,1.906661
346,4.647,8,False,False,0.1765,0.9566,2.649124
347,-5.588,2,True,False,0.1756,0.9539,1.752563
348,13.235,6,True,True,0.1748,0.954,2.757693
349,5.529,5,False,False,0.1739,0.9542,2.335859
350,12.059,10,True,True,0.173,0.9543,2.861589
351,4.941,7,False,False,0.1721,0.9544,2.797712
352,12.353,9,True,True,0.1713,0.9545,2.774801
353,12.353,9,True,True,0.1704,0.9547,2.548868
354,4.353,9,False,False,0.1696,0.9548,2.713427
355,13.529,5,True,True,0.1687,0.9549,2.659642
356,13.529,5,True,True,0.1679,0.9551,2.752999
357,5.824,4,False,False,0.167,0.9552,2.997632
358,4.647,8,False,False,0.1662,0.9553,3.060205
359,4.353,9,False,False,0.1654,0.9554,2.795439
360,4.059,10,False,False,0.1646,0.9556,2.211591
361,5.235,6,False,False,0.1637,0.9557,2.120053
362,5.529,5,False,False,0.1629,0.9558,2.400792
363,12.941,7,True,True,0.1621,0.9559,2.030512
364,-6.765,6,True,False,0.1613,0.9533,1.854337
365,4.941,7,False,False,0.1605,0.9534,2.741477
366,4.059,10,False,False,0.1597,0.9536,2.147751
367,5.235,6,False,False,0.1589,0.9537,2.721533
368,4.059,10,False,False,0.1581,0.9538,2.656791
369,5.235,6,False,False,0.1573,0.9539,4.697377
370,5.235,6,False,False,0.1565,0.9541,2.503808
371,5.824,4,False,False,0.1557,0.9542,2.613496
372,4.353,9,False,False,0.1549,0.9543,2.782989
373,13.235,6,True,True,0.1542,0.9544,3.552497
374,4.941,7,False,False,0.1534,0.9545,2.271081
375,4.353,9,False,False,0.1526,0.9547,2.54051
376,-5.882,3,True,False,0.1519,0.9521,3.080934
377,-7.059,7,True,False,0.1511,0.9496,2.631314
378,4.647,8,False,False,0.1504,0.9497,3.146538
379,12.941,7,True,True,0.1496,0.9499,3.527864
380,3.765,11,False,False,0.1489,0.95,2.149017
381,12.059,10,True,True,0.1481,0.9501,2.858476
382,5.529,5,False,False,0.1474,0.9503,3.436648
383,12.941,7,True,True,0.1466,0.9504,2.82547
384,13.235,6,True,True,0.1459,0.9505,2.421751
385,12.647,8,True,True,0.1452,0.9506,2.572493
386,13.824,4,True,True,0.1444,0.9508,2.418231
387,5.235,6,False,False,0.1437,0.9509,3.435348
388,4.353,9,False,False,0.143,0.951,2.765779
389,12.647,8,True,True,0.1423,0.9512,2.50752
390,13.235,6,True,True,0.1416,0.9513,3.029886
391,12.353,9,True,True,0.1409,0.9514,2.43026
392,5.235,6,False,False,0.1402,0.9515,2.784757
393,5.529,5,False,False,0.1395,0.9517,2.831841
394,6.412,2,False,False,0.1388,0.9518,3.735692
395,5.529,5,False,False,0.1381,0.9519,2.95822
396,5.235,6,False,False,0.1374,0.952,2.164172
397,4.353,9,False,False,0.1367,0.9521,1.659596
398,4.941,7,False,False,0.136,0.9523,2.799884
399,12.353,9,True,True,0.1353,0.9524,3.125376
400,12.353,9,True,True,0.1347,0.9525,2.941736
401,4.941,7,False,False,0.134,0.9526,3.535323
402,6.118,3,False,False,0.1333,0.9527,2.97691
403,4.059,10,False,False,0.1326,0.9529,2.890131
404,3.765,11,False,False,0.132,0.953,2.490172
405,5.824,4,False,False,0.1313,0.9531,3.008848
406,13.824,4,True,True,0.1307,0.9532,2.533722
407,5.529,5,False,False,0.13,0.9533,2.828065
408,12.941,7,True,True,0.1294,0.9534,2.510615
409,13.235,6,True,True,0.1287,0.9535,2.771255
410,5.529,5,False,False,0.1281,0.9537,3.100793
411,13.529,5,True,True,0.1274,0.9538,2.562489
412,12.647,8,True,True,0.1268,0.9539,2.441382
413,5.235,6,False,False,0.1262,0.954,2.285838
414,5.529,5,False,False,0.1255,0.9541,3.461057
415,11.765,11,True,True,0.1249,0.9542,2.422184
416,6.706,1,False,False,0.1243,0.9543,3.326305
417,13.235,6,True,True,0.1237,0.9544,2.605925
418,12.941,7,True,True,0.123,0.9545,2.08753
419,4.647,8,False,False,0.1224,0.9547,1.978943
420,12.353,9,True,True,0.1218,0.9548,2.36351
421,12.647,8,True,True,0.1212,0.9549,3.617481
422,13.529,5,True,True,0.1206,0.955,2.424591
423,4.941,7,False,False,0.12,0.9551,2.880065
424,5.529,5,False,False,0.1194,0.9552,2.421703
425,12.353,9,True,True,0.1188,0.9553,2.689877
426,5.529,5,False,False,0.1182,0.9554,3.356163
427,4.647,8,False,False,0.1176,0.9555,2.437274
428,5.235,6,False,False,0.117,0.9556,2.319287
429,3.471,12,False,False,0.1164,0.9557,2.933577
430,12.353,9,True,True,0.1159,0.9558,2.462574
431,12.353,9,True,True,0.1153,0.9559,2.203252
432,4.941,7,False,False,0.1147,0.956,1.996813
433,5.529,5,False,False,0.1141,0.9561,3.672567
434,13.235,6,True,True,0.1136,0.9562,1.697319
435,13.235,6,True,True,0.113,0.9563,3.290039
436,13.529,5,True,True,0.1124,0.9564,2.539077
437,13.529,5,True,True,0.1119,0.9565,2.527063
438,4.353,9,False,False,0.1113,0.9566,3.366317
439,13.235,6,True,True,0.1107,0.9567,2.798438
440,13.235,6,True,True,0.1102,0.9568,2.307136
441,13.235,6,True,True,0.1096,0.9569,2.724035
442,5.529,5,False,False,0.1091,0.957,2.421743
443,4.941,7,False,False,0.1085,0.9571,3.150136
444,5.235,6,False,False,0.108,0.9572,3.105162
445,13.235,6,True,True,0.1075,0.9573,2.312714
446,5.235,6,False,False,0.1069,0.9574,2.568851
447,3.765,11,False,False,0.1064,0.9575,2.712592
448,5.235,6,False,False,0.1059,0.9576,3.023134
449,5.235,6,False,False,0.1053,0.9577,2.91253
450,4.647,8,False,False,0.1048,0.9578,2.329192
451,4.059,10,False,False,0.1043,0.9579,2.751374
452,12.353,9,True,True,0.1038,0.958,2.57129
453,11.765,11,True,True,0.1032,0.9581,2.71537
454,6.706,1,False,False,0.1027,0.9581,2.72226
455,4.353,9,False,False,0.1022,0.9582,2.764216
456,5.529,5,False,False,0.1017,0.9583,2.671085
457,12.941,7,True,True,0.1012,0.9584,1.904683
458,-5.882,3,True,False,0.1007,0.9563,2.75704
459,3.765,11,False,False,0.1002,0.9564,2.339333
460,4.647,8,False,False,0.0997,0.9565,3.127914
461,4.353,9,False,False,0.0992,0.9566,3.698708
462,4.647,8,False,False,0.0987,0.9567,3.325207
463,13.235,6,True,True,0.0982,0.9568,2.789449
464,12.941,7,True,True,0.0977,0.9569,1.863768
465,4.353,9,False,False,0.0972,0.957,3.117073
466,4.059,10,False,False,0.0967,0.9571,2.288181
467,5.235,6,False,False,0.0962,0.9572,1.763678
468,12.059,10,True,True,0.0958,0.9573,3.421341
469,12.353,9,True,True,0.0953,0.9574,2.613886
470,13.235,6,True,True,0.0948,0.9574,2.171559
471,5.824,4,False,False,0.0943,0.9575,2.932034
472,13.235,6,True,True,0.0939,0.9576,3.1487
473,5.529,5,False,False,0.0934,0.9577,3.433028
474,4.941,7,False,False,0.0929,0.9578,3.161767
475,4.647,8,False,False,0.0925,0.9579,2.481555
476,4.941,7,False,False,0.092,0.958,3.275517
477,12.647,8,True,True,0.0915,0.9581,2.033056
478,12.353,9,True,True,0.0911,0.9582,2.952743
479,5.529,5,False,False,0.0906,0.9582,2.385506
480,4.059,10,False,False,0.0902,0.9583,3.488218
481,4.647,8,False,False,0.0897,0.9584,2.699739
482,13.529,5,True,True,0.0893,0.9585,2.059492
483,13.235,6,True,True,0.0888,0.9586,2.347602
484,5.529,5,False,False,0.0884,0.9587,2.634068
485,4.941,7,False,False,0.0879,0.9588,3.512777
486,4.353,9,False,False,0.0875,0.9588,2.211564
487,12.647,8,True,True,0.0871,0.9589,2.503001
488,4.059,10,False,False,0.0866,0.959,2.291249
489,4.059,10,False,False,0.0862,0.9591,1.91936
490,4.647,8,False,False,0.0858,0.9592,2.45613
491,4.647,8,False,False,0.0853,0.9593,2.508739
492,5.235,6,False,False,0.0849,0.9593,2.192882
493,4.647,8,False,False,0.0845,0.9594,3.357688
494,4.647,8,False,False,0.0841,0.9595,2.822352
495,4.353,9,False,False,0.0836,0.9596,3.035713
496,13.529,5,True,True,0.0832,0.9597,2.572643
497,4.059,10,False,False,0.0828,0.9598,2.643102
498,12.059,10,True,True,0.0824,0.9598,2.812543
499,4.941,7,False,False,0.082,0.9599,2.366254
500,13.529,5,True,True,0.0816,0.96,2.875954
501,13.529,5,True,True,0.0812,0.9601,2.702447
502,5.529,5,False,False,0.0808,0.9602,2.968679
503,4.059,10,False,False,0.0804,0.9602,3.395875
504,13.529,5,True,True,0.08,0.9603,2.280163
505,4.059,10,False,False,0.0796,0.9604,2.88317
506,4.059,10,False,False,0.0792,0.9605,2.789888
507,12.059,10,True,True,0.0788,0.9606,2.890194
508,5.235,6,False,False,0.0784,0.9606,2.592211
509,4.059,10,False,False,0.078,0.9607,2.715665
510,5.529,5,False,False,0.0776,0.9608,2.083508
511,4.941,7,False,False,0.0772,0.9609,2.342649
512,5.529,5,False,False,0.0768,0.9609,2.882265
513,13.235,6,True,True,0.0764,0.961,3.387949
514,5.235,6,False,False,0.076,0.9611,2.706612
515,5.529,5,False,False,0.0757,0.9612,2.987459
516,4.353,9,False,False,0.0753,0.9612,3.513848
517,12.353,9,True,True,0.0749,0.9613,2.444876
518,4.647,8,False,False,0.0745,0.9614,1.899722
519,12.647,8,True,True,0.0742,0.9615,2.937402
520,4.059,10,False,False,0.0738,0.9615,2.663936
