episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
63,5.529,5,False,False,0.7292,0.9206,3.35764
64,6.118,3,False,False,0.7256,0.9219,2.515523
65,6.412,2,False,False,0.7219,0.9231,3.084116
66,12.353,9,True,True,0.7183,0.9242,2.664171
67,5.824,4,False,False,0.7147,0.9254,4.320317
68,5.529,5,False,False,0.7112,0.9265,2.821961
69,12.353,9,True,True,0.7076,0.9275,3.574625
70,12.059,10,True,True,0.7041,0.9286,3.06872
71,12.941,7,True,True,0.7005,0.9296,2.878105
72,5.235,6,False,False,0.697,0.9306,2.991429
73,4.941,7,False,False,0.6936,0.9315,3.12914
74,12.941,7,True,True,0.6901,0.9324,2.507526
75,4.647,8,False,False,0.6866,0.9333,2.384413
76,12.941,7,True,True,0.6832,0.9342,2.505069
77,5.529,5,False,False,0.6798,0.9351,2.361268
78,5.529,5,False,False,0.6764,0.9359,2.217277
79,4.647,8,False,False,0.673,0.9367,2.388273
80,14.118,3,True,True,0.6696,0.9375,2.318301
81,5.824,4,False,False,0.6663,0.9383,3.176755
82,13.529,5,True,True,0.663,0.939,2.443949
83,4.647,8,False,False,0.6597,0.9398,3.002809
84,4.941,7,False,False,0.6564,0.9405,1.713678
85,14.118,3,True,True,0.6531,0.9412,2.560454
86,12.647,8,True,True,0.6498,0.9419,2.423963
87,3.765,11,False,False,0.6466,0.9425,2.496619
88,4.059,10,False,False,0.6433,0.9432,2.331625
89,5.235,6,False,False,0.6401,0.9438,1.905347
90,13.529,5,True,True,0.6369,0.9444,2.811506
91,4.353,9,False,False,0.6337,0.9451,3.229952
92,4.941,7,False,False,0.6306,0.9457,1.96187
93,3.765,11,False,False,0.6274,0.9462,2.314668
94,5.235,6,False,False,0.6243,0.9468,2.214114
95,13.235,6,True,True,0.6211,0.9474,2.399976
96,5.235,6,False,False,0.618,0.9479,1.555674
97,13.824,4,True,True,0.6149,0.9485,2.69893
98,5.824,4,False,False,0.6119,0.949,2.637815
99,5.235,6,False,False,0.6088,0.9495,1.337347
100,5.824,4,False,False,0.6058,0.95,2.815621
101,5.824,4,False,False,0.6027,0.9505,2.008768
102,13.235,6,True,True,0.5997,0.951,1.448072
103,4.059,10,False,False,0.5967,0.9515,2.625204
104,5.824,4,False,False,0.5937,0.9519,2.598803
105,12.647,8,True,True,0.5908,0.9524,1.936043
106,5.824,4,False,False,0.5878,0.9528,2.30444
107,12.647,8,True,True,0.5849,0.9533,1.445174
108,4.647,8,False,False,0.582,0.9537,2.562294
109,12.647,8,True,True,0.579,0.9541,2.104789
110,5.235,6,False,False,0.5762,0.9545,1.680048
111,5.235,6,False,False,0.5733,0.955,1.734255
112,5.529,5,False,False,0.5704,0.9554,2.026515
113,5.235,6,False,False,0.5676,0.9558,1.569952
114,13.529,5,True,True,0.5647,0.9561,1.844443
115,3.765,11,False,False,0.5619,0.9565,2.710351
116,13.529,5,True,True,0.5591,0.9569,2.322212
117,4.941,7,False,False,0.5563,0.9573,2.405215
118,4.647,8,False,False,0.5535,0.9576,2.149671
119,12.353,9,True,True,0.5507,0.958,2.310119
120,5.824,4,False,False,0.548,0.9583,2.094908
121,4.647,8,False,False,0.5452,0.9587,1.723572
122,4.647,8,False,False,0.5425,0.959,2.67247
123,6.118,3,False,False,0.5398,0.9593,1.360457
124,3.765,11,False,False,0.5371,0.9597,2.304651
125,12.059,10,True,True,0.5344,0.96,2.239605
126,12.353,9,True,True,0.5318,0.9603,2.246932
127,5.235,6,False,False,0.5291,0.9606,1.762112
128,5.529,5,False,False,0.5264,0.9609,1.830659
129,13.824,4,True,True,0.5238,0.9612,3.0015
130,13.529,5,True,True,0.5212,0.9615,2.581349
131,4.059,10,False,False,0.5186,0.9618,3.081763
132,13.235,6,True,True,0.516,0.9621,1.972157
133,4.647,8,False,False,0.5134,0.9624,2.933283
134,5.529,5,False,False,0.5108,0.9627,1.725999
135,4.353,9,False,False,0.5083,0.963,2.194715
136,-5.588,2,True,False,0.5058,0.9559,3.203913
137,13.235,6,True,True,0.5032,0.9562,1.654432
138,12.353,9,True,True,0.5007,0.9565,1.597188
139,12.059,10,True,True,0.4982,0.9568,2.117699
140,5.235,6,False,False,0.4957,0.9571,1.902164
141,14.118,3,True,True,0.4932,0.9574,2.148502
142,14.706,1,True,True,0.4908,0.9577,2.200325
143,4.941,7,False,False,0.4883,0.958,2.147027
144,13.529,5,True,True,0.4859,0.9583,2.924609
145,5.235,6,False,False,0.4834,0.9586,2.541557
146,5.235,6,False,False,0.481,0.9589,2.56991
147,4.353,9,False,False,0.4786,0.9592,2.529783
148,12.647,8,True,True,0.4762,0.9595,2.914823
149,5.529,5,False,False,0.4738,0.9597,2.792024
150,12.647,8,True,True,0.4715,0.96,2.299451
151,5.235,6,False,False,0.4691,0.9603,2.525095
152,5.824,4,False,False,0.4668,0.9605,2.092139
153,5.824,4,False,False,0.4644,0.9608,2.455424
154,-6.471,5,True,False,0.4621,0.9545,2.651263
155,4.647,8,False,False,0.4598,0.9548,2.695029
156,4.353,9,False,False,0.4575,0.9551,2.016404
157,6.118,3,False,False,0.4552,0.9554,1.869293
158,5.235,6,False,False,0.4529,0.9557,2.400387
159,5.529,5,False,False,0.4507,0.956,1.709274
160,4.353,9,False,False,0.4484,0.9563,2.467027
161,4.647,8,False,False,0.4462,0.9565,2.689886
162,4.647,8,False,False,0.444,0.9568,1.837552
163,5.529,5,False,False,0.4417,0.9571,1.930125
164,13.824,4,True,True,0.4395,0.9573,2.395213
165,5.529,5,False,False,0.4373,0.9576,2.10241
166,3.765,11,False,False,0.4351,0.9578,1.580626
167,4.647,8,False,False,0.433,0.9581,2.39927
168,4.353,9,False,False,0.4308,0.9583,2.953596
169,5.529,5,False,False,0.4286,0.9586,1.941286
170,4.647,8,False,False,0.4265,0.9588,3.353705
171,4.647,8,False,False,0.4244,0.9591,3.179644
172,4.941,7,False,False,0.4223,0.9593,2.51207
173,13.235,6,True,True,0.4201,0.9595,2.284555
174,4.941,7,False,False,0.418,0.9598,2.389141
175,12.647,8,True,True,0.4159,0.96,2.757195
176,4.941,7,False,False,0.4139,0.9602,1.948206
177,12.353,9,True,True,0.4118,0.9605,2.208237
178,4.941,7,False,False,0.4097,0.9607,1.797756
179,13.529,5,True,True,0.4077,0.9609,1.917063
180,11.765,11,True,True,0.4057,0.9611,2.361107
181,12.941,7,True,True,0.4036,0.9613,2.219983
182,12.941,7,True,True,0.4016,0.9615,2.210488
183,6.412,2,False,False,0.3996,0.9617,2.444614
184,5.529,5,False,False,0.3976,0.962,2.674436
185,4.059,10,False,False,0.3956,0.9622,2.505394
186,5.824,4,False,False,0.3936,0.9624,2.177328
187,5.235,6,False,False,0.3917,0.9626,1.970175
188,6.412,2,False,False,0.3897,0.9628,2.570727
189,5.529,5,False,False,0.3878,0.963,2.021584
190,5.824,4,False,False,0.3858,0.9632,1.564283
191,12.941,7,True,True,0.3839,0.9634,2.448684
192,12.647,8,True,True,0.382,0.9635,2.350595
193,13.235,6,True,True,0.3801,0.9637,2.394868
194,13.529,5,True,True,0.3782,0.9639,1.776019
195,4.353,9,False,False,0.3763,0.9641,1.851173
196,5.529,5,False,False,0.3744,0.9643,2.289549
197,4.941,7,False,False,0.3725,0.9645,1.960376
198,4.647,8,False,False,0.3707,0.9646,2.239391
199,5.529,5,False,False,0.3688,0.9648,2.919346
200,4.647,8,False,False,0.367,0.965,2.224327
