episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
102,5.529,5,False,False,0.5997,0.7745,2.378139
103,5.824,4,False,False,0.5967,0.7767,3.763902
104,13.235,6,True,True,0.5937,0.7788,3.361719
105,6.412,2,False,False,0.5908,0.781,3.700165
106,6.412,2,False,False,0.5878,0.783,4.302196
107,12.647,8,True,True,0.5849,0.785,3.545054
108,6.118,3,False,False,0.582,0.787,3.879569
109,-6.471,5,True,False,0.579,0.7798,2.745741
110,6.706,1,False,False,0.5762,0.7818,3.001855
111,4.941,7,False,False,0.5733,0.7838,2.676589
112,-7.059,7,True,False,0.5704,0.7768,2.841419
113,6.412,2,False,False,0.5676,0.7788,3.263066
114,6.118,3,False,False,0.5647,0.7807,2.583371
115,6.412,2,False,False,0.5619,0.7826,3.877594
116,5.529,5,False,False,0.5591,0.7845,3.19226
117,6.118,3,False,False,0.5563,0.7863,3.367738
118,-5.588,2,True,False,0.5535,0.7797,3.54973
119,6.412,2,False,False,0.5507,0.7815,2.683007
120,6.118,3,False,False,0.548,0.7833,3.710604
121,5.529,5,False,False,0.5452,0.7851,3.135922
122,6.412,2,False,False,0.5425,0.7869,2.752922
123,6.412,2,False,False,0.5398,0.7886,3.07278
124,6.118,3,False,False,0.5371,0.7903,3.774478
125,4.647,8,False,False,0.5344,0.792,2.799302
126,-6.471,5,True,False,0.5318,0.7857,3.115797
127,-5.294,1,True,False,0.5291,0.7795,3.020971
128,-6.765,6,True,False,0.5264,0.7734,2.580118
129,5.235,6,False,False,0.5238,0.7752,5.184692
130,6.412,2,False,False,0.5212,0.7769,2.990822
131,6.412,2,False,False,0.5186,0.7786,3.981745
132,5.824,4,False,False,0.516,0.7803,3.839106
133,5.235,6,False,False,0.5134,0.782,1.968946
134,-5.294,1,True,False,0.5108,0.7761,2.928315
135,-6.765,6,True,False,0.5083,0.7704,2.759622
136,12.059,10,True,True,0.5058,0.7721,3.497487
137,-5.882,3,True,False,0.5032,0.7664,3.074635
138,4.941,7,False,False,0.5007,0.7681,3.031173
139,4.647,8,False,False,0.4982,0.7698,2.526561
140,-6.765,6,True,False,0.4957,0.7643,3.135571
141,6.412,2,False,False,0.4932,0.766,3.259026
142,-5.882,3,True,False,0.4908,0.7606,4.099711
143,6.412,2,False,False,0.4883,0.7622,4.176989
144,4.941,7,False,False,0.4859,0.7639,3.06411
145,6.412,2,False,False,0.4834,0.7655,2.037555
146,-5.588,2,True,False,0.481,0.7603,2.70982
147,6.118,3,False,False,0.4786,0.7619,3.502601
148,14.118,3,True,True,0.4762,0.7635,2.255685
149,13.529,5,True,True,0.4738,0.7651,2.387765
150,13.235,6,True,True,0.4715,0.7667,3.148208
151,5.824,4,False,False,0.4691,0.7682,1.8708
152,6.412,2,False,False,0.4668,0.7697,2.858328
153,-6.471,5,True,False,0.4644,0.7647,3.345187
154,6.412,2,False,False,0.4621,0.7662,3.868768
155,4.941,7,False,False,0.4598,0.7677,3.75352
156,-5.294,1,True,False,0.4575,0.7628,2.403884
157,6.706,1,False,False,0.4552,0.7643,3.663106
158,5.529,5,False,False,0.4529,0.7658,3.816275
159,-5.588,2,True,False,0.4507,0.761,3.713019
160,6.412,2,False,False,0.4484,0.7625,4.34699
161,5.235,6,False,False,0.4462,0.764,3.257074
162,6.118,3,False,False,0.444,0.7654,3.211104
163,4.941,7,False,False,0.4417,0.7669,2.79203
164,5.824,4,False,False,0.4395,0.7683,2.702539
165,4.941,7,False,False,0.4373,0.7697,3.208027
166,5.235,6,False,False,0.4351,0.7711,3.51002
167,6.118,3,False,False,0.433,0.7725,1.870807
168,-6.176,4,True,False,0.4308,0.7679,2.751102
169,-5.588,2,True,False,0.4286,0.7633,2.661467
170,-5.882,3,True,False,0.4265,0.7588,3.089091
171,5.824,4,False,False,0.4244,0.7602,3.179049
172,5.824,4,False,False,0.4223,0.7616,3.80387
173,5.529,5,False,False,0.4201,0.763,3.192335
174,-7.353,8,True,False,0.418,0.7586,3.282789
175,14.412,2,True,True,0.4159,0.76,3.071978
176,13.529,5,True,True,0.4139,0.7614,3.496829
177,6.412,2,False,False,0.4118,0.7627,3.101809
178,-6.765,6,True,False,0.4097,0.7584,3.251072
179,6.118,3,False,False,0.4077,0.7598,2.671927
180,6.412,2,False,False,0.4057,0.7611,3.138758
181,5.824,4,False,False,0.4036,0.7624,2.929915
182,4.941,7,False,False,0.4016,0.7637,2.893349
183,14.412,2,True,True,0.3996,0.765,4.040965
184,6.118,3,False,False,0.3976,0.7663,3.381326
185,6.118,3,False,False,0.3956,0.7676,3.164055
186,6.118,3,False,False,0.3936,0.7688,3.557745
187,13.529,5,True,True,0.3917,0.7701,2.079702
188,-6.765,6,True,False,0.3897,0.766,2.97081
189,5.529,5,False,False,0.3878,0.7672,3.016452
190,-7.353,8,True,False,0.3858,0.7632,2.844597
191,5.235,6,False,False,0.3839,0.7644,2.571461
192,5.529,5,False,False,0.382,0.7656,2.68269
193,6.118,3,False,False,0.3801,0.7668,3.356962
194,6.706,1,False,False,0.3782,0.768,3.314617
195,5.529,5,False,False,0.3763,0.7692,4.131457
196,5.824,4,False,False,0.3744,0.7704,3.324823
197,5.529,5,False,False,0.3725,0.7716,2.692179
198,13.235,6,True,True,0.3707,0.7727,2.516169
199,-6.176,4,True,False,0.3688,0.7688,3.116219
200,6.412,2,False,False,0.367,0.77,2.376667
